ISO_639	Language_ID	L1_scaled	L1_log10_st	Vehicularity	All_Users_scaled	All_Users_log10_scaled
rtm	rotu1241	-0.09063127838730624	-0.16123974385610915	0	-0.0814731365124272	-0.17210097769605445
rug	rovi1238	-0.09053378317797	-0.07948671349674355	1	-0.08099697936307862	0.19508233257975763
pce; pce; pce	ruch1235	-0.0796970055427619	0.9093492642567574	0	-0.07458350285446023	0.8942393264236771
dru	ruka1240	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
rbb; rbb	ruma1248	-0.08427146430993018	0.7538157368611375	0	-0.07746584771061496	0.7393230442210345
klq	rumu1243	-0.09078060649274527	-0.3582116229022131	0	-0.0815672274461308	-0.36829116068260925
rou; rou	rung1258	-0.08917090710821925	0.3586960612373925	0	-0.08055296346932024	0.3457714274236622
drg	rung1259	-0.08867726047866871	0.43198188666714615	0	-0.08024191906038268	0.41876641315976676
rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus; rus	russ1263	6.143246961835339	2.7905862848545855	1	6.245424160878181	2.9093801262211714
bxr	russ1264	-0.08193075654147808	0.84339730359893506	1	-0.0759909788049027	0.8285491005272604
rut; rut	rutu1240	-0.08944241275447204	0.3090820125724941	0	-0.0807240378942359	0.29635427542506687
apb	saaa1240	-0.09046672951078939	-0.033979986263322756	0	-0.08136945504278134	-0.04534625895211908
sax	saaa1241	-0.09077525865425848	-0.3483763431779698	0	-0.08156385779836732	-0.3584949129229399
lsm; lsm	saam1283	-0.06585433130578235	1.1483151443400734	0	-0.06586129922050282	1.132256854449164
sxr	saar1237	-0.09093877910029709	-1.8479306628966743	0	-0.08166689125882788	-1.8520981511548822
sae	saba1268	-0.09093968411911793	-2.4052689990503553	0	-0.08166746150691094	-2.4072246528918084
hvn	sabu1255	-0.0864147134265621	0.638367173770137	0	-0.0788162988527522	0.6243326464645269
sbk	safw1238	-0.07769362297116932	0.9581753863009542	0	-0.07332118096152197	0.9428716787409979
tga	saga1262	-0.08682608561785421	0.6099883680289231	0	-0.07907550252686683	0.5960664639095773
xsy	sais1237	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
sku	saka1289	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
skg	saka1291	-0.041163772384429795	1.352349864903299	0	-0.050303894700142515	1.335481849594488
szy	saki1247	-0.09091553657148908	-0.9178277712904136	0	-0.0816522462512404	-0.9256864350040463
skf	saki1248	-0.09093890251195448	-1.8844361093838813	0	-0.08166696901993012	-1.8884587233391716
sll	salt1242	-0.09067241560643545	-0.20384261938486453	0	-0.08149905687983866	-0.214534780867438
ndi	samb1305	-0.08838929994476423	0.46765267395442195	0	-0.08006047648850244	0.4542956385449146
ccg	samb1311	-0.08653812508394973	0.63013386973941	0	-0.07889405995498659	0.6161320168508237
smq	samo1303	-0.09090278403355903	-0.7922677188401798	0	-0.08164421093734285	-0.8006246760092665
smo; smo	samo1305	-0.0817003881143545	0.8509153771068115	1	-0.0758458247473985	0.83603733805822
ayn	sana1295	0.3985931001068377	2.0329930221919255	0	0.22678483292840076	2.013423829047028
icr	sana1297	-0.09044616090122479	-0.021308729754315407	0	-0.0813564948590756	-0.03272528917099693
zpx	sanb1241	-0.0908781017020815	-0.640299086267308	0	-0.08162865871689598	-0.6492591411061361
cuk	sanb1242	-0.08859087231849737	0.44313884233187767	0	-0.08018748628881861	0.42987909170066757
sad	sand1273	-0.08847157438302265	0.45788950246060683	0	-0.08011231722332537	0.44457121284934425
hve	sand1278	-0.09083490762199584	-0.48238359908239176	0	-0.08160144233111394	-0.491970352080734
nsa	sang1321	-0.08781337887695527	0.5282743830497795	0	-0.07969759134474196	0.5146767663382484
sbp	sang1330	-0.08604447845439919	0.6617833483410761	0	-0.07858301554604903	0.6476558923825007
sng	sang1331	-0.0732096660860853	1.0449875525169257	0	-0.07049586091367246	1.029339325076362
ysn	sani1269	-0.08682608561785421	0.6099883680289231	0	-0.07907550252686683	0.5960664639095773
zab	sanj1284	-0.0897879653951574	0.23096421191696265	0	-0.0809417689804922	0.21854649047963978
qvs	sanm1289	-0.09032274924383715	0.04512840172882354	0	-0.08127873375684122	0.03344818211790706
mig	sanm1295	-0.09069298421600006	-0.22767191387337715	0	-0.08151201706354438	-0.23826950720899623
pls	sanm1301	-0.09059260940132478	-0.12608547415369442	0	-0.08144877136706041	-0.13708622006122922
sat; sat; sat	sant1410	0.22231600241625488	1.9000658402086399	0	0.11573886849360238	1.8810623425190167
mza	sant1436	-0.09083408487761324	-0.4800582851532089	0	-0.08160092392376571	-0.4896542663152081
zpi	sant1451	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
xsu; xsu	sanu1240	-0.09079582726382308	-0.3881253430976451	0	-0.08157681798207304	-0.3980861662812345
sps	sapo1253	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
spu	sapu1248	-0.09089867031164611	-0.7609291543097203	0	-0.0816416189006017	-0.7694104806655356
kwv; kwv	sara1321	-0.08933545598473608	0.32962443523682516	0	-0.0806566449389661	0.31681517411283805
mbs	sara1327	-0.08855384882128108	0.4477953192540945	0	-0.0801641579581483	0.4345170890831699
srm; srm	sara1340	-0.08943007158873327	0.31152591238576743	0	-0.08071626178401246	0.2987884764586808
srs	sars1236	-0.09093651655324499	-1.509576063001676	0	-0.08166546563862025	-1.5150863340913678
sas	sasa1249	-0.00455164735943185	1.516507113869755	0	-0.027234767703940125	1.4989876295528552
stw	sata1237	-0.09091923892121072	-0.9670198392422642	0	-0.08165457908430744	-0.9746832809482416
skc	sauk1252	-0.09087398798016859	-0.6210948215273239	0	-0.08162606668015483	-0.6301310897736012
mjt; mjt	saur1249	-0.08098460050150622	0.8731327676632086	0	-0.07539481035443904	0.858166557416091
svs	savo1255	-0.09084025546048263	-0.49795759987261945	0	-0.08160481197887742	-0.5074825464084955
say	saya1246	-0.07859864179201197	0.9371036139859882	0	-0.07389142904457416	0.9218835311620402
sed; sed	seda1262	-0.08691247377802555	0.6036689893987335	0	-0.0791299352984309	0.5897721641556106
ssg	seim1238	-0.09088221542399443	-0.6608278852327916	0	-0.08163125075363713	-0.6697064701616187
ske	seke1241	-0.090927466365036555	-1.1187247390467787	0	-0.08165976315778974	-1.1257861297241232
lip	sekp1241	-0.08999365149080346	0.17239506264329021	0	-0.08107137081754952	0.1602097767872295
slu	sela1259	-0.09061070977774163	-0.14202556163848457	0	-0.08146017632872146	-0.15296304824405163
sly	sela1260	-0.08670267396046658	0.6187895605552148	0	-0.07899774142463245	0.6048327283154162
snw	sele1249	-0.09047495695461523	-0.039203432828452144	0	-0.08137463911626364	-0.05054897592063294
spl	sele1250	-0.09064197406427983	-0.17174365262468758	0	-0.08147987580795417	-0.18256320100103257
sel	selk1253	-0.09089784756726353	-0.7550386568562637	0	-0.08164110049325347	-0.7635433600447034
szc	sema1265	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
sea	sema1266	-0.08908863266996082	0.37223239974100547	1	-0.08050112273449732	0.3592540460637076
sza	seme1247	-0.09077114493234556	-0.3410258110433592	0	-0.08156126576162617	-0.3511735518661149
see	sene1264	-0.0909356938088624	-1.443870075827582	0	-0.08166494723127202	-1.4496411055164784
ssz	seng1281	-0.0908678173972992	-0.5944283006316957	0	-0.0816221786250431	-0.6035703967474484
sei	seri1257	-0.09090895461642841	-0.8464887752038645	0	-0.08164809899245458	-0.8546305524888512
ojs	seve1240	-0.0904091374040085	2.2337316398670179e-4	0	-0.08133316652840529	-0.011278637841452343
ksw; ksw	sgaw1245	-0.001672042020387068	1.5262704408704373	1	-0.023346712592220622	1.5194490619856775
sbf	shab1252	-0.09092335264312364	-1.0333133896870443	0	-0.08165717112104859	-1.0407137410097285
ksb	sham1280	-0.06769727872277101	1.125594902374649	0	-0.06702253168053637	1.1096267792816723
swo	shan1283	-0.09093943729580316	-2.132438911427998	0	-0.08166730598470646	-2.1354773096969994
sjw	shaw1249	-0.09092911185380173	-1.1611815728249337	0	-0.0816607999724862	-1.1680744707213488
shx	shee1238	-0.09090237266136773	-0.7889812071593989	0	-0.08164395173366874	-0.7973512070696269
she	shek1245	-0.08933956970664901	0.3288600001802488	0	-0.08053170876804285	0.35137363232069746
sdp	sher1257	-0.09073412143512927	-0.2819491338825217	0	-0.08153793743095586	-0.29233132444486215
bun	sher1258	-0.08357624530664652	0.7833446281687061	0	-0.07702779350136123	0.7687347481509441
shk	shil1265	-0.0673270437506081	1.130300513413367	0	-0.06678924837383321	1.1143137157886522
shp	ship1254	-0.09001422010036807	0.16585102236766633	0	-0.08108433100125524	0.15369170697257578
sxg	shix1238	-0.09086576053634274	-0.5860450065890898	0	-0.08162088260667254	-0.5952203723672473
sle	shol1240	-0.08995251427167425	0.18506685849452714	0	-0.08104545045013804	0.17283128377016554
sna; sna; sna	shon1251	0.204577633527739	1.8827090274149625	1	0.15119326544635017	1.93004920782494
cjs	shor1247	-0.09082297782844836	-0.45032412757063617	0	-0.08159392542456462	-0.4600381107232183
shh	shos1248	-0.09089867031164611	-0.7609291543097203	0	-0.0816416189006017	-0.7694104806655356
jiv	shua1257	-0.08919970316160969	0.35380911524549524	0	-0.08057110772650827	0.3409038756033776
pll; pll	shwe1236	-0.08135483547366912	0.8618481197291072	0	-0.0756280936611422	0.8469266933611211
sif	siam1242	-0.09022401991792704	0.0893184529495785	0	-0.08121652487505371	0.07746286216853446
sjr	siar1238	-0.0908369644829523	-0.48827759468432175	0	-0.08160273834948452	-0.4978409569674038
mmp	siaw1243	-0.09093075734256689	-1.2107154007602903	0	-0.08166183678718265	-1.217411720351726
iii	sich1238	-0.008665369272352967	1.5019796087816297	0	-0.029826804445086463	1.4845177778390972
scn	sici1248	0.10240512237651721	1.7563859040454126	0	0.040158187565864596	1.7379144447260007
sep; sep; shz	sici1249	-0.08300032423883756	0.8057667592157709	0	-0.07666490835760074	0.7910678954731692
sid	sida1246	0.08759572349000118	1.7326583661924617	0	0.033444812406295585	1.7211038055063521
erg	siee1239	-0.09086164681442982	-0.5699549261933801	0	-0.08161829056993139	-0.5791941465303919
nsu	sier1248	-0.08991137705254504	0.19722131259541675	0	-0.08101953008272658	0.18493750210804855
zaa	sier1250	-0.09077525865425848	-0.3483763431779698	0	-0.08156385779836732	-0.3584949129229399
sky	sika1261	-0.090909777360811	-0.8545258335917997	0	-0.08164861739980281	-0.8626357152737052
bla; bla	siks1238	-0.09081968685091803	-0.44205549667775523	0	-0.0815918517951717	-0.45180229444437336
skh	siku1242	-0.0901170631481911	0.13078219631755741	0	-0.0811491319197839	0.1187620539012146
sbq	sile1255	-0.09092952322599301	-1.172814104290038	0	-0.0816610591761603	-1.1796608377082907
sbb	simb1256	-0.09082873703912644	-0.4653708838286086	0	-0.08159755427600222	-0.47502515292387043
snc	sina1266	-0.09019933758644952	0.09941223689719668	0	-0.08120097265460682	0.08751658826030029
sgp	sing1264	-0.09079582726382308	-0.3881253430976451	0	-0.08157681798207304	-0.3980861662812345
skq	sini1242	-0.09069298421600006	-0.22767191387337715	0	-0.08151201706354438	-0.23826950720899623
snn; snn	sion1247	-0.09092088440997588	-0.9917954491981361	0	-0.0816556158990039	-0.9993605672410139
xsi	sioo1240	-0.09081639587338769	-0.4340102943831886	0	-0.08158977816577878	-0.4437890200725254
srq	siri1273	-0.09093199145914077	-1.2541546519495677	0	-0.08166261439820499	-1.260678579970954
sri; sri	siri1274	-0.09093088075422429	-1.214785007646202	0	-0.08166191454828488	-1.2214651767308649
ssd	siro1249	-0.09088591777371606	-0.6805976405511754	0	-0.08163358358670415	-0.6893977678854186
siw	siwa1245	-0.09028161202470794	0.06434382435167346	0	-0.08125281338942976	0.052587347052504244
siz	siwi1239	-0.0901170631481911	0.13078219631755741	0	-0.0811491319197839	0.1187620539012146
akp	siwu1238	-0.08798204147538503	0.5117619885082454	0	-0.07980386485112896	0.49822990233746633
csy	siyi1240	-0.09049963928609277	-0.05544716222082731	0	-0.08139019133671051	-0.0667282409878471
sms; sms	skol1241	-0.09092664362065397	-1.099569908469099	0	-0.0816592447504415	-1.1067073163711174
slv; slv; slv; slv; slv	slov1268	-0.009494695609997866	1.4989630112182946	1	-0.025580011448392306	1.507869127901087
sob	sobe1238	-0.09089867031164611	-0.7609291543097203	0	-0.0816416189006017	-0.7694104806655356
cso	soch1239	-0.09079212491410145	-0.38056770551190444	0	-0.08157448514900602	-0.39055852168509664
xog	soga1242	0.03082636109168976	1.6187120269936002	0	-0.004943251730081642	1.6007869356517668
sby	soli1239	-0.08953702835846922	0.2896476856782567	0	-0.08078365473928227	0.27699707495530584
som; som; som; som	soma1255	0.7624518033047104	2.1984753351017527	1	0.45852846980733	2.1796129850834505
snk; snk; snk; snk; snk; snk	soni1259	-0.008696222186699876	1.5018679297955975	0	-0.02984624472064506	1.4844065420585812
sov	sons1242	-0.0909249981318888	-1.0646025111966682	0	-0.08165820793574505	-1.0718786895505545
sss; sss	sooo1254	-0.08135483547366912	0.8618481197291072	0	-0.0756280936611422	0.8469266933611211
teu	sooo1256	-0.09093775066981886	-1.6473244998663652	0	-0.0816662432496426	-1.6522881070828808
srb	sora1254	-0.07407354768779874	1.0301144518486134	0	-0.07104018862931319	1.0145252493015626
bos; bos; bos; bos; bos; bos; ckm; ckm; cnr; cnr; hrv; hrv; hrv; hrv; hrv; hrv; hrv; hrv; hrv; srp; srp; srp; srp; srp; srp; srp; srp; srp; srp; srp	sout1528	0.5989710958197749	2.135155942121433	1	0.38570172423559057	2.1366655013215685
nit	sout1549	-0.09052843533948321	-0.07559091098129814	0	-0.08140833559389854	-0.08679204793577663
pbt; pbt; pbt; pbt	sout2649	0.5921601709974279	2.1322018460978582	1	0.34875052974630044	2.1122389361082248
sma; sma	sout2674	-0.0909151251992978	-0.9128317659055508	0	-0.0816519870475663	-0.9207102566002823
vro; vro	sout2679	-0.08735223065051681	0.5692406896333922	0	-0.07940702402605945	0.5554804953976694
ghe	sout2715	-0.09019933758644952	0.09941223689719668	0	-0.08120097265460682	0.08751658826030029
qxs	sout2728	-0.08759535161557046	0.5483465847104079	0	-0.0795602133974612	0.5346693101257805
pmj	sout2729	-0.09015820036732031	0.11551014828919919	0	-0.08117505228719536	0.10355061401561678
bfs	sout2730	-0.06296649852291172	1.1807589968121956	0	-0.06404168942821808	1.1645719513255288
kmc	sout2741	-0.049802588401564145	1.2955917637298573	0	-0.055747171856549815	1.278948996736946
fal	sout2782	-0.0901170631481911	0.13078219631755741	0	-0.0811491319197839	0.1187620539012146
wib	sout2797	-0.0901376317577557	0.12324407575599594	0	-0.08116209210348964	0.11125384887464175
sot; sot	sout2807	0.13983999178409937	1.809085007037381	1	0.2685166244608568	2.051056528493765
grj; grj	sout2826	-0.08324714755361283	0.7963632397724157	0	-0.07682043056206952	0.7817016945248723
erk	sout2856	-0.09069298421600006	-0.22767191387337715	0	-0.08151201706354438	-0.23826950720899623
sns	sout2857	-0.0909151251992978	-0.9128317659055508	0	-0.0816519870475663	-0.9207102566002823
tvk	sout2859	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
nwi	sout2869	-0.09075469004469387	-0.3133141320299065	0	-0.08155089761466158	-0.3235718485019437
nxl	sout2895	-0.0908781017020815	-0.640299086267308	0	-0.08162865871689598	-0.6492591411061361
lmf	sout2896	-0.09065184699687084	-0.18177987647492921	0	-0.08148609669613292	-0.19255959542651327
bln	sout2912	-0.08538628294833181	0.6993452195988619	0	-0.07816828966746561	0.6850686968450987
ssb; ssb	sout2918	-0.08024413055718041	0.894494784234868	0	-0.0749282437410327	0.8794437973980211
kjd	sout2949	-0.0901170631481911	0.13078219631755741	0	-0.0811491319197839	0.1187620539012146
ams	sout2954	-0.09086576053634274	-0.5860450065890898	0	-0.08162088260667254	-0.5952203723672473
hax	sout2956	-0.09093951957024142	-2.198881005121227	0	-0.0816673578254413	-2.201655723503131
xsl	sout2959	-0.09090072717260257	-0.776186330618326	0	-0.08164291491897228	-0.7846071078507942
stp	sout2976	-0.09050375300800569	-0.05824274125201739	0	-0.08139278337345165	-0.06951272557690959
skd	sout2985	-0.09093968411911793	-2.4052689990503553	0	-0.08166746150691094	-2.4072246528918084
enx	sout2989	-0.09078184060931915	-0.36052819269426756	0	-0.08156800505715316	-0.370598537012699
nab	sout2994	-0.09091018873300229	-0.8586272060866752	0	-0.08164887660347692	-0.8667208111978666
ayc	sout2996	-0.08217757985625335	0.8351258395831833	0	-0.07614650100937148	0.820310462368982
sci	sril1245	-0.0885785311527586	0.44469910651940986	0	-0.08017971017859517	0.4314331638755472
cat; cat; cat; cat	stan1289	0.06840438802184158	1.6987973794017814	1	0.15092835929140502	1.929711629334322
fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; fra; nrf; nrf; nrf	stan1290	3.17039753367914	2.597667647669162	1	5.887663732958615	2.8921178483574015
eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng; eng	stan1293	15.0896081201572	3.05557826864974	1	29.450113123420472	3.3662887157186896
szp	suab1238	-0.0908945565897332	-0.7325771207016911	0	-0.08163902686386056	-0.7411709639967717
sxb	suba1238	-0.08444012690835996	0.7461877807666333	0	-0.07757212121700197	0.7317253601798324
pga	suda1237	-0.08077891440586016	0.8792220129551387	1	-0.05452891458821104	1.2925702771706675
tgo	sude1239	-0.09083902134390875	-0.4942906208246061	0	-0.08160403436785509	-0.5038301200117854
sue	suen1241	-0.09079171354191017	-0.37973968791673046	0	-0.0815742259453319	-0.38973379013306
sub; sub	suku1259	-0.08764883000043842	0.5435470187146582	0	-0.0795939098750961	0.5298887915282918
suk	suku1261	0.24350578398971154	1.9195551098960515	0	0.12906504778718392	1.9004361026836567
syk	suku1272	-0.09033097668766299	0.041131899407438256	0	-0.08128391783032352	0.029467540182947165
sua	sulk1246	-0.09079582726382308	-0.3881253430976451	0	-0.08157681798207304	-0.3980861662812345
nsm	sumi1235	-0.09049552556417984	-0.05267758653381067	0	-0.08138759929996936	-0.0639696565469497
sun	sund1252	1.2419060922556666	2.3312303114496173	0	0.7581523648633994	2.3104775437003022
suz	sunw1242	-0.08936836576003945	0.323453287470581	0	-0.08063694545973339	0.32253881457072187
seb; seb; spp	supy1237	-0.07181922807951796	1.067467736513353	0	-0.069619752495165	1.0517302949609422
sgz	surs1246	-0.09073412143512927	-0.2819491338825217	0	-0.08153793743095586	-0.29233132444486215
mdz	suru1261	-0.09092911185380173	-1.1611815728249337	0	-0.0816607999724862	-1.1680744707213488
sru	suru1262	-0.09089825893945482	-0.7579693393280265	0	-0.0816413596969276	-0.7664624119073098
sus; sus	susu1250	0.0061028923950338446	1.5511361329684163	0	-0.020521392544371117	1.5334792210760344
swh; swh; swh; swh; swh; swh; swh; swh	swah1253	0.5584358787553007	2.1171265707465277	1	1.6976516339123358	2.533144342719091
swe; swe; swe; swe	swed1254	0.30926774248966854	1.973004817610376	1	0.2521505044772588	2.03686160350767
tby	taba1263	-0.09032274924383715	0.04512840172882354	0	-0.08127873375684122	0.03344818211790706
knv	tabo1241	-0.09079582726382308	-0.3881253430976451	0	-0.08157681798207304	-0.3980861662812345
tcd	tafi1243	-0.09075880376660679	-0.3200040322961517	0	-0.08155348965140273	-0.33023519945210267
tgl; tgl; tgl; tgl; tgl	taga1270	0.8178759786374967	2.2172112293737527	1	0.49097299369625863	2.196910953968034
bgs	taga1272	-0.08917090710821925	0.3586960612373925	0	-0.08055296346932024	0.3457714274236622
mvv; mvv	taga1273	-0.09003478870993267	0.15915991937556115	0	-0.08109729118496098	0.14702715806965477
tbw	tagb1258	-0.090232247361752893	0.08587635999240503	0	-0.081221708948536	0.07403442938719042
tgj	tagi1241	-0.08835227644754794	0.47194378346276	0	-0.08003714815783212	0.45856971849852635
tag	tago1246	-0.08982910261428662	0.2201359602197835	0	-0.08096768934790366	0.20776121142263893
tgw	tagw1240	-0.08526287129094418	0.7058894996004642	0	-0.07809052856523123	0.6915870054343624
thv; thv; thv	taha1241	-0.08629541549108738	0.6461153145409092	0	-0.07874112978725896	0.6320500382210811
tah	tahi1242	-0.08834816272563502	0.472416778328536	1	-0.08003455612109098	0.45904083625258185
gpn	taia1239	-0.09093898478639274	-1.9115234053213443	0	-0.08166702086066494	-1.9154385215332985
ago	tain1253	-0.09089867031164611	-0.7609291543097203	0	-0.0816416189006017	-0.7694104806655356
tdj	taji1246	-0.09068887049408714	-0.22275104604328821	0	-0.08150942502680325	-0.23336816817160083
tbc	taki1248	-0.08991137705254504	0.19722131259541675	0	-0.08101953008272658	0.18493750210804855
nho	taku1257	-0.0908678173972992	-0.5944283006316957	0	-0.0816221786250431	-0.6035703967474484
tlr	tali1259	-0.09042559229166018	-0.009154771850865776	0	-0.08134353467536988	-0.020619565061361235
tma; tma	tama1331	-0.079014127705217	0.9269066024154702	0	-0.07415322475542994	0.9117269871130916
taq; taq	tama1365	-0.07037119796616974	1.0892040675552181	0	-0.0687073555622815	1.0733803639210993
tam; tam; tam; tam; tam; tam; tam; tam; tam	tami1289	3.0613633343771656	2.587542789933828	1	2.111946715989371	2.5952229780327576
tmy	tami1290	-0.09085341937060398	-0.5401695000440186	0	-0.0816131064964491	-0.5495269258343455
tnx	tane1237	-0.09093976639355619	-2.6116569929794835	0	-0.08166751334764576	-2.6127935822804855
nmf	tang1336	-0.08324714755361283	0.7963632397724157	0	-0.07682043056206952	0.7817016945248723
tgp	tang1347	-0.09090689775547195	-0.8272968929181976	0	-0.081646802974084	-0.8355148344700365
bjp; hrc; hrw	tang1348	-0.0905498266934304	-0.09148962271568467	0	-0.08142181418495249	-0.10262766457062479
tnc	tani1257	-0.09086576053634274	-0.5860450065890898	0	-0.08162088260667254	-0.5952203723672473
xnj	tanz1241	-0.08032640499543883	0.8921955157770519	0	-0.07498008447585562	0.8771536537406691
tro	tara1313	-0.09090401815013291	-0.8023506778120529	0	-0.0816449885483652	-0.8106676200849267
tae	tari1256	-0.0909356938088624	-1.443870075827582	0	-0.08166494723127202	-1.4496411055164784
rif	tari1263	0.08348200157708006	1.7257173790293605	0	0.028234818556591452	1.7073676298001064
trv	taro1264	-0.09091306833834133	-0.889036767289508	0	-0.08165069102919571	-0.897009690025733
tat; tat; tat; tat	tata1255	0.0906193090959982	1.7376587653681117	1	0.03273200230248034	1.7192616259494977
txx	tata1257	-0.09052843533948321	-0.07559091098129814	0	-0.08140833559389854	-0.08679204793577663
cta	tata1258	-0.09091759343244554	-0.9441483364645502	0	-0.08165354226961098	-0.9519025452570979
tuh	taul1251	-0.0908575330925169	-0.554689926276937	0	-0.08161569853319024	-0.5639897267858064
tsg; tsg; tsg	taus1251	-0.05202399823454155	1.2790625973705576	1	-0.05714687169676884	1.2624854274784776
trr	taus1253	-0.09093976639355619	-2.6116569929794835	0	-0.08166751334764576	-2.6127935822804855
tya	tauy1241	-0.09092335264312364	-1.0333133896870443	0	-0.08165717112104859	-1.0407137410097285
tbo	tawa1275	-0.09052843533948321	-0.07559091098129814	0	-0.08140833559389854	-0.08679204793577663
ttq; ttq	tawa1286	-0.055150426888361595	1.254125840367643	0	-0.059116819620040055	1.2376476336614832
thz	taya1257	-0.08065550274847252	0.8828166691341734	0	-0.07518744741514734	0.867812027677192
tbl	tbol1240	-0.08735264202270811	0.5692065457745219	0	-0.07940728322973356	0.5554464870409839
tkw	tean1237	-0.09090689775547195	-0.8272968929181976	0	-0.081646802974084	-0.8355148344700365
tuq; tuq; tuq; tuq	teda1241	-0.08857441743084568	0.4452173829819906	0	-0.08017711814185403	0.43194938352336576
ctd; ctd	tedi1235	-0.07403241046866953	1.0308397974204606	0	-0.07101426826190173	1.0152477162910554
ras	tega1236	-0.08686722283698342	0.606995861002666	0	-0.0791014228942783	0.5930858328473508
teh	tehu1242	-0.09093976639355619	-2.6116569929794835	0	-0.08166751334764576	-2.6127935822804855
twe	teiw1235	-0.09077525865425848	-0.3483763431779698	0	-0.08156385779836732	-0.3584949129229399
teg; teg	teke1275	-0.08520939290607621	0.7086812879877804	0	-0.07805683208759633	0.6943677144229744
ttc; ttc	tekt1235	-0.09081265238644692	-0.4251155909414271	0	-0.08158741941234433	-0.4349296158555312
tlf	tele1256	-0.09070820498707786	-0.2466207627539546	0	-0.08152160759948664	-0.25714315631702406
mju; tel; tel; tel; tel	telu1262	3.239393700347035	2.603901180770277	1	2.353724645500626	2.626231871659797
nhv	tema1239	-0.09092705499284527	-1.1089933194743937	0	-0.08165950395411561	-1.1160933299403617
tmv	temb1272	-0.09073412143512927	-0.2819491338825217	0	-0.08153793743095586	-0.29233132444486215
tea	temi1246	-0.08962341651864056	0.2707225138752154	1	-0.08083808751084634	0.2581470089607503
ott	temo1245	-0.0894177304229945	0.31394991645467224	0	-0.08070848567378902	0.3012028607055167
dtk	tene1248	-0.0857153807013655	0.6811561967571751	0	-0.07837565260675733	0.6669518583555706
tes	teng1272	-0.08764883000043842	0.5435470187146582	0	-0.0795939098750961	0.5298887915282918
tex	tenn1246	-0.09052843533948321	-0.07559091098129814	0	-0.08140833559389854	-0.08679204793577663
tio	teop1238	-0.09069298421600006	-0.22767191387337715	0	-0.08151201706354438	-0.23826950720899623
ttr	tera1251	-0.086784948398725	0.612951098668332	0	-0.07904958215945537	0.5990174367545358
buo	tere1278	-0.08984967122385122	0.21457049343032114	0	-0.0809806495316094	0.20221783155989903
ter	tere1279	-0.09028983946853378	0.06059866541980465	0	-0.08125799746291205	0.04885705103403
tfr	teri1250	-0.09080405470764892	-0.40564023796508053	0	-0.08158200205555534	-0.4155315521184083
twu	term1237	-0.08970569095689898	0.25150647098967305	0	-0.08088992824566928	0.23900722622501464
tft	tern1247	-0.08921204432734844	0.35168990436845105	0	-0.08006047648850244	0.4542956385449146
nhg	tete1251	-0.09079582726382308	-0.3881253430976451	0	-0.08157681798207304	-0.3980861662812345
tet; tet	tetu1245	-0.07187270646438594	1.0666337801737498	0	-0.0696534489727999	1.0508996482327804
tdt	tetu1246	-0.08888294657431477	0.40360335160448524	1	-0.0706773034855527	1.0244830573458699
mxb	tezo1238	-0.09073083045759893	-0.2772237034556237	0	-0.08153586380156294	-0.287624647204268
tcz; tcz	thad1238	-0.07670221599015534	0.9796661431928828	0	-0.0726965001069057	0.9642771481286364
tha; tha	thai1261	0.7401332164383482	2.1905845692799573	1	1.478802343005913	2.494220933311279
ths	thak1245	-0.09072424850253825	-0.26799204178789193	0	-0.08151201706354438	-0.23826950720899623
thf; thf; thf	than1259	-0.08995251427167425	0.18506685849452714	0	-0.0810356007105217	0.1774900478536726
thk	thar1283	-0.08188961932234887	0.8447538142769693	0	-0.07596505843749123	0.8299002278020551
